SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.939722897,68,2,0.098220171,4550.0,3,0,0,0,0.0
0,0.0,41,0,0.175743225,3800.0,5,0,0,0,2.0
0,0.069206769,51,0,2610.0,,8,0,3,0,0.0
0,0.140861746,42,0,0.635283258,8666.0,16,0,1,0,1.0
0,0.806250618,39,2,0.238185855,3152.0,3,0,0,0,0.0
0,0.9999998999999999,29,0,0.194730664,7666.0,7,0,1,0,0.0
0,0.465992544,49,0,0.7718037190000001,10433.0,12,0,1,0,0.0
0,0.041447927999999995,65,0,1377.0,,2,0,1,0,
0,0.962802976,61,2,2433.0,,10,2,2,0,0.0
0,0.9999998999999999,36,0,0.166989539,2580.0,2,0,0,0,0.0
0,0.721364583,37,0,0.250672818,2600.0,7,0,0,0,3.0
0,0.007169076999999999,86,0,0.00245605,7735.0,7,0,0,0,0.0
0,0.032866675,71,0,100.0,,9,0,0,0,
0,0.093356266,79,0,0.009735561,7600.0,5,0,0,0,0.0
0,0.025528911,60,0,0.141507482,14500.0,6,0,2,0,1.0
0,0.36871658799999996,37,0,0.5437605870000001,7083.0,12,0,1,0,3.0
0,0.0,74,0,0.0,,2,0,0,0,0.0
0,0.9950628090000001,68,0,0.309555855,5200.0,7,0,0,0,0.0
0,0.262912614,52,0,2375.0,,7,0,1,0,0.0
0,0.0769097,66,0,0.059605864,10300.0,5,0,1,0,0.0
0,0.162147794,53,1,2762.0,,6,0,2,0,0.0
0,0.16924195600000003,26,0,0.005623828000000001,4800.0,5,0,0,0,0.0
0,0.867020366,50,1,1.030346305,2800.0,21,0,1,0,2.0
0,0.021996334,64,0,0.049557522,2259.0,5,0,0,0,1.0
0,0.021542178,67,0,2.422721646,10500.0,13,0,2,0,0.0
0,0.8318736640000001,38,0,0.447479675,6149.0,9,0,2,0,1.0
0,0.0,71,0,0.0,10500.0,1,0,0,0,0.0
0,0.226021914,63,0,0.572750436,7456.0,20,0,2,0,1.0
0,0.002814745,45,0,0.11387089,8333.0,8,0,2,0,0.0
0,0.0,62,0,1606.0,,3,0,1,0,0.0
0,0.063058259,76,0,1805.0,,6,0,1,0,0.0
0,0.0,31,0,0.282976325,2660.0,6,0,1,1,0.0
0,0.8269179720000001,27,0,0.10290334400000001,2720.0,6,0,0,0,0.0
0,0.08911763,75,0,135.0,,4,0,0,0,0.0
0,0.0,22,0,0.0,1.0,2,0,0,0,0.0
0,0.11036316199999999,45,0,0.045642115999999996,7996.0,4,0,0,0,3.0
0,0.9999998999999999,49,1,0.47186761200000005,2114.0,3,0,1,1,2.0
0,0.16669981,57,0,0.407932925,3100.0,6,0,1,0,0.0
0,0.906642907,63,0,0.167962675,4500.0,3,0,0,0,0.0
0,0.02199945,43,0,0.210233273,10416.0,5,0,1,0,0.0
0,0.786327894,62,0,2340.0,,4,0,2,0,0.0
1,0.9760479040000001,50,2,0.130284609,7237.0,3,3,1,1,1.0
0,0.156542881,36,0,0.241939454,8125.0,7,0,1,0,2.0
0,0.04237893400000001,36,0,0.311832807,6650.0,4,0,1,0,0.0
0,0.066374102,37,0,3402.0,,20,0,3,1,3.0
0,0.0,51,0,0.217885138,6250.0,21,0,1,0,0.0
0,0.06377239900000001,44,0,0.381016584,7416.0,10,0,1,0,2.0
0,0.0,29,0,0.16339193400000002,2900.0,8,0,0,0,0.0
0,0.014999691,51,0,0.46754538700000003,4020.0,8,0,1,0,3.0
0,0.018567857,74,0,0.018760118,10500.0,27,0,0,0,0.0
0,0.11019520099999999,55,0,0.5232790629999999,3500.0,12,0,1,1,0.0
0,0.039148043,84,0,0.31317632100000004,4712.0,6,0,1,0,0.0
0,0.17033512,66,0,0.556673279,7057.0,19,0,1,0,0.0
0,0.0,45,0,3456.0,,13,0,2,0,0.0
0,0.093158263,63,0,0.361755802,3963.0,4,0,1,0,0.0
0,0.0,45,0,2988.0,,7,0,2,0,0.0
0,0.0,62,0,0.0,4166.0,2,0,0,0,0.0
0,0.874348839,50,0,0.340273363,6291.0,11,0,1,0,1.0
0,0.014713865,75,0,0.16743023699999998,2400.0,6,0,1,0,1.0
0,0.162297719,39,1,0.16810817399999997,8208.0,5,0,1,0,0.0
0,0.017539956000000002,57,0,0.151652242,5083.0,14,0,2,0,0.0
1,0.969458247,30,0,0.130967258,4000.0,2,0,0,0,2.0
0,0.024846877000000003,87,0,53.0,,6,0,0,0,0.0
0,0.7412060890000001,53,0,1.103295076,2700.0,15,0,2,0,0.0
0,0.5472687079999999,46,1,0.286611147,7804.0,9,0,1,0,2.0
0,0.9540918159999999,39,0,0.143274197,4452.0,5,2,0,1,1.0
0,0.128902147,46,0,515.0,,2,0,0,0,0.0
0,0.932295386,43,2,0.23638109,8333.0,5,0,2,0,1.0
0,0.0,86,0,0.0,406.0,4,0,0,0,0.0
0,0.0,30,0,174.0,,4,0,0,0,0.0
0,0.006822628000000001,57,0,0.294769231,4874.0,15,0,1,0,0.0
0,0.166941329,56,0,0.263096495,18000.0,10,0,3,0,2.0
0,0.023783872999999997,58,0,0.286132163,7520.0,9,1,2,0,0.0
0,0.073930433,52,2,0.521593991,4792.0,5,2,0,0,0.0
0,0.050405704,56,0,0.08542538400000001,2867.0,7,0,0,0,0.0
0,0.068196672,56,0,0.37557416899999996,3700.0,10,0,1,0,2.0
0,0.424606449,31,2,0.208546707,5662.0,10,0,0,0,3.0
0,0.9999998999999999,33,0,683.0,,2,0,0,0,0.0
0,0.532641092,52,1,0.38380938700000006,6966.0,7,0,1,0,0.0
0,0.31051824699999997,60,0,0.36049301899999997,9167.0,23,0,1,0,0.0
0,0.022627277999999997,94,0,0.024122807000000003,455.0,2,0,0,0,0.0
0,0.541000777,59,0,3006.0,,17,0,1,0,0.0
0,0.181530419,45,0,0.47529277299999995,3500.0,7,0,2,0,0.0
0,0.764353042,69,1,0.256132756,1385.0,3,0,0,0,0.0
0,0.086849705,28,0,59.0,0.0,4,0,0,0,0.0
0,0.093529185,55,0,0.53626595,2977.0,9,0,1,0,0.0
0,0.041079231,65,0,0.008997001,3000.0,3,0,0,0,1.0
0,0.950874132,65,0,0.545375218,4583.0,10,0,1,0,0.0
0,0.047031765999999996,40,0,0.24175165,8334.0,6,0,1,0,0.0
0,0.600340998,48,1,3146.0,,8,0,2,0,0.0
0,0.562208782,72,0,0.45422915399999997,8334.0,17,0,4,0,1.0
0,0.360467107,53,0,0.092140921,10700.0,7,0,0,0,0.0
0,0.021609212000000003,64,0,0.31362467899999996,5834.0,7,0,1,0,1.0
0,0.043140965,31,0,0.338740765,6225.0,7,0,2,0,0.0
0,0.15811251699999998,44,0,0.25463271600000004,7500.0,15,0,1,0,3.0
0,0.001890225,42,0,0.21403929800000002,6666.0,16,0,3,0,2.0
0,0.17656484,80,0,0.12112858800000001,6166.0,19,0,1,0,1.0
0,0.36986790399999997,23,0,31.0,,2,0,0,0,0.0
0,0.306982695,68,0,990.0,,5,0,1,0,0.0
0,0.18893179899999998,53,2,0.13568198,4200.0,18,0,0,0,2.0
0,0.003004975,66,0,0.000939261,3193.0,3,0,0,0,0.0
0,0.55856825,66,0,0.5396222070000001,8681.0,14,0,2,0,0.0
0,0.204738957,39,0,408.0,,5,0,0,0,0.0
0,0.21198997600000002,61,0,0.727893668,5416.0,5,0,2,0,0.0
0,0.06663797,61,0,1867.0,,9,0,1,0,
0,0.16777411399999997,45,0,0.32059345300000003,6200.0,15,0,1,1,3.0
0,0.006999588,73,0,0.31733790300000003,3500.0,12,0,1,0,0.0
0,0.6520994000000001,27,0,0.13636363599999998,2947.0,10,0,0,0,0.0
0,0.276835983,70,0,1914.0,,23,0,1,0,0.0
0,0.023323816,74,0,53.0,,7,0,0,0,
0,0.495381367,41,1,0.173165367,5000.0,12,0,0,0,0.0
0,0.008919821999999999,73,0,0.324817518,5479.0,6,0,1,0,0.0
0,0.902958956,50,4,0.460170364,10682.0,14,0,2,0,3.0
0,0.095526914,55,1,1185.0,,5,0,0,0,1.0
0,0.122356221,72,0,0.341265449,5420.0,9,0,2,0,1.0
0,0.29542434,35,0,0.30997182100000004,11000.0,11,0,2,0,1.0
0,0.743597341,45,0,0.607065489,6000.0,7,0,1,0,2.0
0,0.389365266,62,0,0.704154728,5583.0,5,0,2,0,0.0
0,0.9999998999999999,24,1,0.00660793,907.0,4,1,0,0,0.0
0,0.117152831,48,0,0.32490444,3400.0,13,0,1,0,2.0
0,0.025544736000000002,68,0,21.0,,5,0,0,0,0.0
0,0.9132147509999999,50,5,0.301553354,8883.0,14,0,0,0,1.0
0,0.09457728800000001,72,0,1151.0,0.0,15,0,0,0,0.0
0,0.0,37,0,0.7662437520000001,2600.0,7,0,1,0,1.0
0,0.21336009,55,0,0.331926239,4500.0,11,0,1,0,0.0
0,0.502749542,44,1,0.42740286299999997,4400.0,7,0,1,0,2.0
0,0.22834813899999998,77,0,0.5146376579999999,6250.0,21,0,1,0,0.0
0,0.6987546590000001,32,0,0.159275684,2705.0,6,0,0,0,0.0
0,0.384395814,23,2,0.117941029,2000.0,4,0,0,0,0.0
0,0.303584821,71,0,0.214330348,4800.0,3,0,1,0,0.0
0,0.10465277,34,1,1.002903039,5166.0,9,0,1,0,2.0
0,0.9999998999999999,63,0,376.0,,2,0,0,0,0.0
0,0.220821447,44,0,0.027903887000000002,9030.0,5,0,0,0,1.0
0,0.9999998999999999,63,0,0.046051415,5406.0,1,1,0,0,0.0
0,0.000816647,58,0,0.000123442,8100.0,7,0,0,0,1.0
0,0.348070295,34,1,0.476508121,3447.0,5,0,1,0,3.0
0,0.047598489,77,0,0.16961013,3000.0,7,0,1,0,0.0
0,0.183621027,84,0,98.0,,3,0,0,0,0.0
0,0.0,38,0,0.42738128299999995,3600.0,4,0,1,0,3.0
0,0.7829836240000001,54,0,0.734455011,2733.0,5,0,2,0,3.0
0,0.097771532,71,0,0.430851064,13723.0,17,0,3,0,0.0
0,0.11281133,32,0,0.09751924699999999,3506.0,3,0,0,0,1.0
0,0.884679862,60,0,0.877853691,6000.0,12,0,2,0,0.0
0,0.290721541,47,0,0.37984230399999996,5833.0,10,0,2,0,2.0
0,0.366711326,46,0,0.502625164,10665.0,8,0,2,0,4.0
0,0.131096256,60,0,0.279103686,7541.0,15,0,2,0,0.0
0,0.015863871,34,0,0.28873181600000003,12166.0,11,0,1,0,0.0
0,0.123638949,45,0,0.215267063,13610.0,8,0,2,0,2.0
0,0.036179086,71,0,0.006997667,3000.0,3,0,0,0,0.0
0,0.9999998999999999,59,0,0.0,,3,0,0,0,0.0
0,0.0,62,3,0.149346475,14000.0,15,0,1,1,0.0
0,0.256316525,25,0,0.038167939,1833.0,2,0,0,0,0.0
0,0.363031848,48,0,0.254487253,8746.0,3,0,2,0,2.0
0,0.9999998999999999,45,0,0.006664445,3000.0,0,0,0,0,0.0
0,0.595400767,57,0,0.08825978400000001,1200.0,2,0,0,0,0.0
0,0.131463449,68,0,0.268544882,13345.0,28,0,3,0,0.0
0,0.166026134,40,1,0.47788053,4000.0,7,0,2,0,1.0
0,0.00869338,43,0,0.556285775,4716.0,8,0,1,0,0.0
1,0.399057692,48,0,0.600465616,5583.0,11,0,2,0,3.0
0,0.076928205,88,0,2.279373368,382.0,2,0,1,0,0.0
0,0.825146857,61,0,1677.0,,9,0,1,0,0.0
0,0.053776284,63,0,0.22956087100000003,2800.0,4,0,1,0,0.0
1,0.22051965399999998,34,0,0.311785714,2799.0,4,1,0,1,1.0
0,0.41435598100000004,56,1,0.187203199,4000.0,6,0,0,0,0.0
0,0.051392833,45,0,0.231967111,8026.0,11,0,1,0,3.0
0,0.135209968,58,0,536.0,,3,0,0,0,0.0
0,0.515820299,49,4,0.426229508,2500.0,12,2,0,0,0.0
0,0.33210606800000003,56,0,0.5462350020000001,9667.0,24,0,2,0,1.0
0,0.248159978,69,0,0.574056792,7500.0,15,0,3,0,0.0
0,0.9999998999999999,30,0,0.27716365600000004,3708.0,5,0,0,0,0.0
0,0.700200925,52,1,0.385906598,6016.0,6,0,1,0,2.0
0,0.005987364,67,0,0.00419916,5000.0,10,0,0,0,0.0
0,0.20729309,50,0,0.466139343,9228.0,12,0,3,0,2.0
0,0.069572353,39,0,0.358752701,3238.0,9,0,2,0,1.0
0,0.223069773,29,0,0.184915947,2200.0,9,0,0,0,0.0
0,0.080088486,45,0,0.447827574,2922.0,9,0,1,0,0.0
0,0.803371032,41,0,0.502499039,2600.0,5,0,0,0,0.0
0,0.187508116,58,0,0.466074826,3153.0,5,0,0,1,0.0
0,0.172545686,69,0,0.47129391600000003,3500.0,10,0,2,0,0.0
0,0.311413742,54,0,0.147370526,5000.0,5,0,0,0,0.0
0,0.42507280399999997,35,1,2461.0,0.0,8,0,1,0,3.0
1,0.619251642,28,0,1.672363391,4446.0,12,0,5,0,0.0
0,0.00254351,41,0,0.252499546,5500.0,15,0,1,0,2.0
0,0.014715221,41,0,0.515006201,12094.0,9,0,5,0,1.0
0,0.39664955399999996,56,1,0.674831292,4000.0,7,0,1,0,2.0
0,0.47210824799999995,46,0,0.314135206,17084.0,17,0,3,0,3.0
0,0.002124734,90,0,0.0,6500.0,4,0,0,0,0.0
0,0.679333058,64,0,0.947238886,6500.0,11,0,5,0,0.0
0,0.5458395420000001,50,0,0.309752712,19450.0,11,0,4,0,1.0
0,0.393581564,31,0,0.48987605799999995,8148.0,9,0,2,0,2.0
0,0.18322937,39,0,1087.0,,2,0,1,0,0.0
0,0.9590882209999999,47,0,0.0508523,10500.0,10,0,0,0,0.0
0,0.020648968,40,0,0.35786802,4333.0,6,0,2,0,0.0
0,0.389780511,58,0,0.289847867,10056.0,12,0,2,0,0.0
0,0.070839896,47,0,0.274055595,8417.0,3,0,1,0,0.0
0,0.065307029,77,0,580.0,,9,0,1,0,0.0
0,0.445519458,52,0,1356.0,,10,0,0,0,2.0
1,0.9999998999999999,24,0,3.0,,1,1,0,0,0.0
0,0.9999998999999999,38,0,0.547272208,3500.0,3,0,1,0,1.0
0,0.7500675659999999,46,0,0.35417843,7083.0,14,0,1,0,0.0
0,0.7747140379999999,53,0,0.371553885,14363.0,12,0,2,0,1.0
0,0.984499128,45,2,1289.0,,8,0,0,0,0.0
0,0.0,42,0,0.245861334,6100.0,7,0,1,0,5.0
0,0.030801232999999997,44,0,1126.0,,8,0,0,0,0.0
0,0.1839854,55,1,0.169093142,5700.0,5,0,2,0,2.0
0,0.030902597,53,0,0.753541076,6000.0,10,0,2,0,2.0
1,0.239164591,61,1,10229.0,,20,0,5,1,0.0
0,0.47577295799999997,44,0,0.522697795,3083.0,6,0,1,0,2.0
0,0.128244857,47,0,0.611915936,4900.0,8,0,1,0,0.0
0,0.880809827,45,0,0.45666529100000003,4845.0,4,0,1,0,0.0
1,0.906450201,67,1,0.53982808,3489.0,10,0,1,0,0.0
0,0.0,80,0,943.0,,6,0,1,0,1.0
0,0.08999788199999999,53,0,113.0,,6,0,0,0,0.0
0,0.073024278,38,0,0.44547563799999995,6895.0,10,0,2,0,0.0
0,0.9999998999999999,72,0,0.147812807,9166.0,5,0,1,0,0.0
0,0.004798122,78,0,0.050691244,650.0,26,0,0,0,0.0
0,0.151233951,63,1,0.06469319700000001,5100.0,7,0,0,0,1.0
1,0.35711944,71,0,2.768007271,4400.0,13,0,8,0,0.0
0,0.793020698,54,0,0.45883485799999996,2076.0,4,0,1,0,0.0
0,0.181403261,35,0,0.13520455,5450.0,9,0,0,0,3.0
0,0.087093689,46,1,1645.0,,12,0,1,0,0.0
0,0.017677755,63,0,0.043991202,5000.0,6,0,0,0,0.0
0,0.05961853599999999,58,0,0.317207885,10500.0,7,0,1,0,0.0
0,0.9999998999999999,55,0,1019.0,,3,0,0,0,3.0
0,0.166307106,61,0,0.289674952,8367.0,11,0,1,0,1.0
0,0.231370595,46,1,0.187631115,11916.0,12,0,1,0,3.0
0,0.99448466,29,0,404.0,,5,0,0,0,
0,0.293566967,52,0,0.567643693,11360.0,11,0,3,0,0.0
0,0.23012566199999998,45,0,0.143033997,10500.0,8,0,1,0,0.0
0,0.012354273999999998,46,0,0.17115539,13700.0,14,0,2,0,3.0
0,0.08524972800000001,34,0,0.627364028,7666.0,11,0,2,0,0.0
1,0.912781737,51,3,0.924715565,4130.0,10,0,1,2,3.0
0,0.14247106,59,0,0.545685279,4333.0,8,0,1,0,0.0
0,0.045953772999999996,31,0,0.008614748,2901.0,3,0,0,0,0.0
0,0.893501413,30,0,0.280378748,1900.0,4,0,0,0,0.0
0,0.07146353400000001,49,0,1651.0,,13,0,1,0,0.0
0,0.02419879,48,0,0.19025853399999998,7000.0,6,0,1,0,2.0
1,0.866593617,30,1,0.543848309,4640.0,10,0,1,0,0.0
0,0.597261749,61,0,0.095484086,6000.0,10,0,0,1,0.0
0,0.35957804600000004,51,0,7060.0,,12,0,4,0,0.0
0,0.091181764,27,0,13.0,,2,0,0,0,
0,0.014035721999999999,63,0,0.716073524,2556.0,5,0,2,0,0.0
0,0.0,57,0,0.5681244320000001,9900.0,11,0,2,0,3.0
0,5.7600000000000004e-05,40,0,0.38676132399999996,10000.0,10,0,3,0,0.0
0,0.054340748,53,0,1.665439243,1900.0,17,0,2,0,2.0
0,0.086962703,28,0,0.023227196000000002,6500.0,4,0,0,0,0.0
0,0.833817523,52,3,1775.0,,9,1,0,0,1.0
0,0.00149995,56,0,0.47385418,8050.0,16,0,3,0,2.0
0,0.02079936,38,0,0.521863506,7340.0,8,0,2,0,0.0
0,0.18701181100000003,53,0,0.8571216620000001,6739.0,12,0,1,0,0.0
0,0.066437642,64,0,0.121219695,4000.0,6,0,0,0,0.0
0,0.319412649,49,2,0.385015331,7500.0,34,0,2,0,0.0
0,0.09001978199999999,50,0,0.015373078,8000.0,2,0,0,0,3.0
1,0.019279214,79,2,0.378515757,2950.0,13,1,0,1,0.0
0,0.09162258,41,0,102.0,,10,0,0,0,0.0
0,0.0849966,44,0,0.20915636,10833.0,4,0,1,0,1.0
0,0.704575593,63,0,0.65371472,7900.0,13,0,3,0,0.0
0,0.281812558,79,1,0.304637654,10500.0,16,0,2,0,1.0
0,0.009066062,89,0,4.0,,1,0,0,0,0.0
1,0.9999998999999999,58,1,5210.0,,5,0,3,0,0.0
0,0.01209879,26,0,497.0,,5,0,0,0,0.0
0,0.9999998999999999,41,0,0.0,0.0,0,0,0,0,0.0
0,0.627894928,50,1,736.0,,8,0,0,0,0.0
0,0.82888529,60,2,0.37924495799999997,5800.0,10,0,2,1,0.0
0,0.736898633,71,2,0.402170808,3500.0,13,0,1,0,0.0
0,0.12855751,37,0,3324.0,,5,0,2,0,0.0
0,0.0031998720000000003,53,1,0.436695413,8000.0,10,0,4,0,1.0
0,0.575475628,36,0,0.263065179,5108.0,6,0,0,0,0.0
0,0.599360043,36,0,0.0489002,5500.0,3,0,0,0,0.0
0,0.9999998999999999,23,0,0.0,,1,0,0,0,
0,0.46000990799999997,63,0,0.8042391520000001,5000.0,10,0,2,1,0.0
0,0.9999998999999999,55,0,0.128926454,7926.0,3,0,1,0,0.0
0,0.0,23,0,0.592039801,200.0,1,0,0,0,0.0
0,0.152820639,38,0,0.093181364,5000.0,6,0,0,0,0.0
0,0.031837683,67,0,1182.0,,5,0,1,0,0.0
0,0.204145994,48,0,0.186278964,2200.0,5,0,1,0,0.0
0,0.024551781,50,0,38.0,,5,0,0,0,3.0
0,0.45064355700000003,47,1,0.45050989799999996,5000.0,16,0,2,1,0.0
0,0.39423118799999995,65,0,0.658758837,6364.0,5,0,1,0,0.0
0,0.081839858,27,0,0.1976008,3000.0,7,0,0,0,0.0
0,0.536677835,59,0,4004.0,,19,0,1,0,0.0
0,0.095821739,62,0,0.33160499600000004,8485.0,16,0,2,0,1.0
0,0.0,51,0,0.224535734,3553.0,2,0,1,0,1.0
0,0.9999998999999999,47,0,1156.0,,3,1,0,1,0.0
1,0.275322417,54,0,0.35983618100000003,7080.0,3,0,1,0,0.0
0,0.035202086,30,1,0.270486342,1500.0,3,0,0,0,0.0
0,0.098910809,54,0,0.152445834,8953.0,11,0,1,0,0.0
0,0.011615005,31,0,0.646227673,3750.0,9,0,2,0,1.0
0,0.964452344,38,0,0.5045574829999999,3400.0,5,0,2,0,2.0
0,0.28562963,41,0,3261.0,,12,0,2,0,0.0
0,0.148981883,52,0,504.0,,7,0,0,0,0.0
0,0.472763635,34,0,0.12203349,8300.0,8,0,0,0,0.0
0,0.050414307,57,1,0.259703599,2833.0,8,0,0,0,0.0
0,0.019460956,69,0,229.0,,6,0,0,0,0.0
1,0.991654858,30,0,0.95229983,1760.0,6,1,1,0,0.0
0,0.081241975,46,0,0.37988960899999996,8333.0,10,0,2,0,1.0
0,0.096747581,63,0,0.025025137000000003,8950.0,9,0,1,0,0.0
0,0.278636315,47,0,0.5873616770000001,6867.0,22,0,1,0,4.0
0,0.00879824,50,0,0.37966538,3107.0,4,0,1,0,0.0
0,0.653578872,44,0,0.600079984,5000.0,18,0,3,0,3.0
0,0.9735134190000001,60,2,0.610105377,3700.0,7,0,1,0,5.0
0,0.19685354300000002,43,0,0.42987424399999996,20833.0,8,0,5,0,1.0
0,0.003684133,36,0,0.536837053,8333.0,15,0,1,0,0.0
0,0.155644438,79,0,0.161186331,4652.0,4,0,0,0,0.0
0,0.112449799,36,0,0.366591567,6213.0,15,0,2,0,2.0
0,0.156314908,58,0,0.38684690200000005,6583.0,7,0,2,0,1.0
0,0.18978662,49,0,0.681220182,6916.0,12,0,3,0,0.0
0,0.23678105800000002,26,0,0.163371961,4400.0,8,0,0,0,0.0
0,0.9999998999999999,21,0,0.0,898.0,0,0,0,0,0.0
0,0.046950068,43,0,0.37733914399999996,3900.0,4,0,1,0,1.0
0,0.155549207,64,0,0.539584166,5001.0,11,0,3,0,0.0
0,0.0,68,0,0.717641179,2000.0,6,0,1,0,1.0
0,0.104790107,62,0,0.206089616,7520.0,7,0,1,0,0.0
0,0.323395755,60,0,3870.0,,20,0,3,0,0.0
0,0.044919662,49,1,838.0,,9,0,1,0,3.0
0,0.052785155,65,0,0.7380487170000001,7676.0,7,0,3,0,0.0
0,0.0,57,1,1782.0,,5,0,1,0,0.0
1,0.9200014409999999,32,0,0.18520682,27390.0,12,0,1,0,0.0
0,0.6462527920000001,48,0,0.441034935,16000.0,13,0,4,0,3.0
0,0.85775508,56,0,0.7756779840000001,9365.0,6,0,4,0,0.0
1,0.5005666289999999,49,1,0.348109811,4443.0,6,1,0,2,2.0
0,0.296802991,62,0,0.557176196,15425.0,8,0,3,0,0.0
0,0.035930708,60,0,486.0,,4,0,0,0,0.0
0,0.191749105,30,0,0.015826739,2400.0,3,0,0,0,0.0
0,0.062329178,40,0,0.177254739,4800.0,8,0,0,0,0.0
0,0.537731896,44,0,0.356395974,10232.0,13,0,1,0,2.0
0,0.136275951,56,0,0.473514779,6833.0,13,0,2,0,4.0
0,0.033816278,72,0,0.051542837,5800.0,7,0,0,0,1.0
0,0.054627101,32,0,0.17232782800000002,3208.0,10,0,0,0,0.0
0,0.335270136,68,0,0.614823044,6300.0,11,0,3,0,1.0
0,0.9334456609999999,39,0,0.184732582,6300.0,10,0,0,0,0.0
0,0.9999998999999999,43,0,0.14144780699999998,7500.0,3,0,1,3,0.0
0,0.171892746,53,0,0.288995543,5833.0,7,0,2,0,1.0
0,0.013880971,44,0,0.820749492,5416.0,16,0,2,0,0.0
1,0.74093065,64,0,0.34990694,3760.0,9,0,1,0,3.0
0,0.003527925,49,0,0.431861589,8900.0,14,0,3,0,2.0
0,0.000999958,55,0,1594.0,,4,0,0,0,
1,0.9221556890000001,59,2,1967.0,,5,2,1,1,0.0
0,0.020157915,51,0,0.215874925,4988.0,12,0,1,0,0.0
0,0.814120453,45,0,0.753378378,3255.0,12,0,0,0,2.0
0,0.605787696,63,1,0.466834171,1989.0,7,0,1,0,0.0
0,0.009203618,70,0,0.14493857699999999,10500.0,11,0,1,0,0.0
0,0.006987305,85,1,0.0027024109999999996,9250.0,14,0,0,0,0.0
0,0.0,38,0,1.495851042,4940.0,13,0,2,0,0.0
1,0.83006294,41,0,0.268514312,2200.0,8,2,0,0,0.0
0,0.24310811100000002,40,0,0.38445595899999996,5789.0,8,0,2,0,2.0
0,0.054765018,39,0,0.315265487,3615.0,7,0,1,0,2.0
0,0.786357071,44,0,0.066129456,11416.0,7,0,0,0,0.0
0,0.02789927,64,0,0.004565725,9417.0,4,0,0,0,0.0
0,0.109767969,62,0,0.037792442,5000.0,3,0,0,0,2.0
0,0.147151463,58,0,3146.0,,6,0,2,0,0.0
0,0.075080062,45,4,0.31471983,10332.0,10,0,2,1,0.0
1,0.0,65,0,0.43438538200000004,1203.0,6,0,0,0,0.0
0,0.32344901600000003,48,0,0.324907575,11630.0,17,0,1,0,1.0
0,0.128587141,39,0,0.27158774399999996,9333.0,7,0,2,0,2.0
0,0.7496356120000001,33,0,0.43926553700000004,2831.0,8,0,0,0,1.0
0,0.575809688,44,1,0.297933792,4500.0,10,0,0,0,1.0
0,0.484764925,49,0,3.293383271,800.0,13,0,0,0,5.0
0,0.534753684,52,1,0.354628526,12584.0,8,0,1,0,0.0
0,0.9999998999999999,66,0,205.0,,2,0,0,0,0.0
0,0.060393412,41,0,0.024840957,3300.0,8,0,0,0,2.0
0,0.00510152,66,0,3893.0,,8,0,2,0,0.0
0,0.034149655,56,0,1.1881249040000001,6500.0,13,0,0,0,1.0
0,0.030427167,68,0,2777.0,,9,0,2,0,1.0
0,0.0,71,0,0.14602346800000002,2300.0,3,0,0,0,0.0
0,0.0038697320000000003,55,0,0.21343258699999998,18000.0,13,0,1,0,0.0
0,0.078052656,64,0,0.27824851300000003,19000.0,7,0,2,0,2.0
0,0.0,61,0,3144.0,,12,0,2,0,0.0
0,0.8397541340000001,34,0,0.086114236,8000.0,9,0,0,0,1.0
0,0.286265858,46,0,0.04173913,6324.0,5,0,0,1,2.0
0,0.053998457,44,0,0.688937093,2304.0,4,0,1,0,2.0
0,0.725245495,72,0,1087.0,,4,0,0,0,0.0
0,0.055133858,69,0,0.131847532,4800.0,2,0,1,0,0.0
0,0.569043836,43,1,0.376362364,10000.0,11,0,2,0,1.0
0,0.01569177,63,0,0.507323569,750.0,6,0,0,0,0.0
0,0.018049005,57,0,0.041161455,3133.0,12,0,0,0,0.0
0,0.0019229289999999999,80,1,0.0,,4,0,0,0,0.0
0,0.003524015,82,0,0.0008693969999999999,10351.0,13,0,0,0,0.0
0,0.626079131,69,0,1.3052184470000001,1647.0,8,0,2,0,0.0
0,0.45798432899999997,27,0,0.330045321,3750.0,4,0,0,0,0.0
0,0.062197927,74,0,0.249821454,7000.0,8,0,1,0,0.0
0,0.003518855,30,0,5.0,0.0,6,0,0,0,0.0
0,0.8975256770000001,27,1,0.24037981,2000.0,7,0,0,0,0.0
0,0.020832579,62,0,0.423560362,3420.0,7,0,1,1,0.0
0,0.9999998999999999,25,0,0.023158572000000002,3108.0,1,0,0,0,0.0
0,0.044740300999999996,69,0,3756.0,,11,0,3,0,0.0
0,0.045059870999999994,61,0,1956.0,,10,0,2,0,1.0
1,0.95978698,73,3,0.724372955,3667.0,9,0,1,1,0.0
0,0.0,67,0,81.0,,8,0,1,0,0.0
0,0.0,74,0,0.0,0.0,2,0,0,0,2.0
0,0.74064553,56,0,0.460866644,2976.0,6,0,1,0,0.0
0,0.714509081,49,0,0.682170543,8900.0,22,0,3,0,0.0
0,0.19644017800000002,49,0,0.135109191,8333.0,5,0,0,0,2.0
0,0.8084766090000001,32,0,0.025542784,2348.0,2,0,0,0,0.0
0,0.0,78,0,0.432311978,8974.0,20,0,3,0,0.0
